,i1_legid,i1_hops,i1_dep_1_place,i1_rcf_1_place,i1_rcf_1_p,i1_rcf_1_e,i1_dep_2_place,i1_rcf_2_place,i1_rcf_2_p,i1_rcf_2_e,i1_dep_3_place,i1_rcf_3_place,i1_rcf_3_p,i1_rcf_3_e,origin,desti,order_date,planned_date,deliver_date,lead_time,value,cargo_price_unit,weight,risk_1,risk_2,risk_3,risk_all,distance,cargo_price
1630,897,2,ORD,FRA,985,853,FRA,FCO,290,191,?,?,0,0,ORD,FCO,2019-03-24 06:28:24,2019-03-25 03:43:24,2019-03-24 23:52:24,1044,47976,0.79,1.17,6.0,3.5,0.0,9.5,4807.0,4443.11
1631,7811,1,CDG,PVG,1240,969,?,?,0,0,?,?,0,0,CDG,PVG,2019-01-19 23:48:11,2019-01-20 20:28:11,2019-01-20 15:57:11,969,69748,0.35,3.74,3.0,0.0,0.0,3.0,5754.0,7531.99
1632,13813,1,LHR,PVG,1225,990,?,?,0,0,?,?,0,0,LHR,PVG,2019-01-28 21:48:16,2019-01-29 18:13:16,2019-01-29 14:18:16,990,61415,0.4,3.19,2.0,0.0,0.0,2.0,5738.0,7321.69
1633,14114,1,DOH,AMS,1105,1102,?,?,0,0,?,?,0,0,DOH,AMS,2019-02-08 22:21:21,2019-02-09 16:46:21,2019-02-09 16:43:21,1102,89475,0.4,3.2,4.0,0.0,0.0,4.0,3057.0,3912.96
1634,6890,1,LHR,PVG,1045,894,?,?,0,0,?,?,0,0,LHR,PVG,2019-03-19 13:23:13,2019-03-20 06:48:13,2019-03-20 04:17:13,894,66144,0.55,3.1,2.0,0.0,0.0,2.0,5738.0,9783.29
1635,7732,1,CDG,PVG,1240,845,?,?,0,0,?,?,0,0,CDG,PVG,2019-01-07 09:56:22,2019-01-08 06:36:22,2019-01-08 00:01:22,845,86530,0.77,0.39,3.0,0.0,0.0,3.0,5754.0,1727.93
1636,3998,1,SVO,PVG,935,608,?,?,0,0,?,?,0,0,SVO,PVG,2019-01-20 16:11:59,2019-01-21 07:46:59,2019-01-21 02:19:59,608,79713,0.72,0.54,2.0,0.0,0.0,2.0,4254.0,1653.96
1637,4930,1,CDG,AMS,166,152,?,?,0,0,?,?,0,0,CDG,AMS,2019-01-14 04:26:43,2019-01-14 07:12:43,2019-01-14 06:58:43,152,82945,0.58,3.36,5.0,0.0,0.0,5.0,247.0,481.35
1638,9491,1,ORD,AMS,720,757,?,?,0,0,?,?,0,0,ORD,AMS,2019-02-22 01:47:42,2019-02-22 13:47:42,2019-02-22 14:24:42,757,87336,0.67,2.98,7.0,0.0,0.0,7.0,4106.0,8198.04
1639,13015,1,PVG,VIE,1500,1090,?,?,0,0,?,?,0,0,PVG,VIE,2019-01-06 12:16:48,2019-01-07 13:16:48,2019-01-07 06:26:48,1090,72860,0.4,4.91,2.0,0.0,0.0,2.0,5276.0,10362.06
1640,4670,1,FRA,CDG,285,233,?,?,0,0,?,?,0,0,FRA,CDG,2019-03-24 04:44:33,2019-03-24 09:29:33,2019-03-24 08:37:33,233,68249,0.45,1.53,4.0,0.0,0.0,4.0,278.0,191.4
1641,8617,2,ORD,LHR,915,876,LHR,CDG,1260,1764,?,?,0,0,ORD,CDG,2019-02-24 21:18:33,2019-02-26 09:33:33,2019-02-26 17:18:33,2640,4306,0.55,1.78,5.0,3.0,0.0,8.0,4138.0,4051.1
1642,8069,2,ORD,LHR,915,808,LHR,AMS,810,567,?,?,0,0,ORD,AMS,2019-01-26 05:35:22,2019-01-27 10:20:22,2019-01-27 04:30:22,1375,59758,0.52,1.25,5.0,4.0,0.0,9.0,4106.0,2668.9
1643,4286,1,FRA,CDG,280,362,?,?,0,0,?,?,0,0,FRA,CDG,2019-01-27 19:51:50,2019-01-28 00:31:50,2019-01-28 01:53:50,362,66900,0.37,3.02,4.0,0.0,0.0,4.0,278.0,310.64
1644,8875,1,LHR,SVO,965,741,?,?,0,0,?,?,0,0,LHR,SVO,2019-01-04 10:23:12,2019-01-05 02:28:12,2019-01-04 22:44:12,741,51233,0.65,4.62,2.0,0.0,0.0,2.0,1558.0,4678.67
1645,1544,1,OSL,AMS,575,583,?,?,0,0,?,?,0,0,OSL,AMS,2019-03-26 06:41:31,2019-03-26 16:16:31,2019-03-26 16:24:31,583,94564,0.67,3.49,4.0,0.0,0.0,4.0,596.0,1393.63
1646,4065,1,FRA,IST,845,691,?,?,0,0,?,?,0,0,FRA,IST,2019-02-03 17:49:30,2019-02-04 07:54:30,2019-02-04 05:20:30,691,96001,0.34,1.48,3.5,0.0,0.0,3.5,1157.0,582.2
1647,976,1,DXB,AMS,795,782,?,?,0,0,?,?,0,0,DXB,AMS,2019-02-14 14:15:24,2019-02-15 03:30:24,2019-02-15 03:17:24,782,91181,0.71,2.15,4.0,0.0,0.0,4.0,3209.0,4898.54
1648,12519,1,DXB,AMS,930,916,?,?,0,0,?,?,0,0,DXB,AMS,2019-03-04 05:30:49,2019-03-04 21:00:49,2019-03-04 20:46:49,916,29696,0.71,4.71,4.0,0.0,0.0,4.0,3209.0,10731.22
1649,4315,1,FRA,VIE,295,230,?,?,0,0,?,?,0,0,FRA,VIE,2019-03-02 22:09:32,2019-03-03 03:04:32,2019-03-03 01:59:32,230,50905,0.62,2.3,3.0,0.0,0.0,3.0,386.0,550.44
1650,9887,1,FRA,AMS,245,221,?,?,0,0,?,?,0,0,FRA,AMS,2019-02-03 22:04:40,2019-02-04 02:09:40,2019-02-04 01:45:40,221,83076,0.46,1.25,5.0,0.0,0.0,5.0,227.0,130.52
1651,2566,1,DXB,SYD,1045,905,?,?,0,0,?,?,0,0,DXB,SYD,2019-02-25 19:07:46,2019-02-26 12:32:46,2019-02-26 10:12:46,905,57451,0.75,4.9,2.5,0.0,0.0,2.5,7479.0,27485.32
1652,10784,1,FRA,CDG,285,152,?,?,0,0,?,?,0,0,FRA,CDG,2019-03-05 16:10:13,2019-03-05 20:55:13,2019-03-05 18:42:13,152,65048,0.62,1.29,4.0,0.0,0.0,4.0,278.0,222.34
1653,11338,1,FRA,AMS,120,93,?,?,0,0,?,?,0,0,FRA,AMS,2019-02-18 23:01:11,2019-02-19 01:01:11,2019-02-19 00:34:11,93,31838,0.57,3.73,5.0,0.0,0.0,5.0,227.0,482.62
1654,951,1,DXB,AMS,900,960,?,?,0,0,?,?,0,0,DXB,AMS,2019-01-23 20:40:26,2019-01-24 11:40:26,2019-01-24 12:40:26,960,59469,0.68,0.93,4.0,0.0,0.0,4.0,3209.0,2029.37
1655,10046,1,FRA,VIE,300,167,?,?,0,0,?,?,0,0,FRA,VIE,2019-03-18 22:09:54,2019-03-19 03:09:54,2019-03-19 00:56:54,167,74115,0.71,0.7,3.0,0.0,0.0,3.0,386.0,191.84
1656,10999,1,FRA,CDG,285,226,?,?,0,0,?,?,0,0,FRA,CDG,2019-01-13 12:30:07,2019-01-13 17:15:07,2019-01-13 16:16:07,226,66798,0.36,3.4,4.0,0.0,0.0,4.0,278.0,340.27
1657,7026,1,ARN,AMS,495,543,?,?,0,0,?,?,0,0,ARN,AMS,2019-01-22 13:28:20,2019-01-22 21:43:20,2019-01-22 22:31:20,543,23501,0.5,0.89,4.5,0.0,0.0,4.5,715.0,318.18
1658,6577,1,PVG,FCO,1240,761,?,?,0,0,?,?,0,0,PVG,FCO,2019-01-02 15:50:58,2019-01-03 12:30:58,2019-01-03 04:31:58,761,58835,0.67,3.69,2.5,0.0,0.0,2.5,5693.0,14074.8
1659,12427,1,FCO,ARN,640,154,?,?,0,0,?,?,0,0,FCO,ARN,2019-03-03 08:40:02,2019-03-03 19:20:02,2019-03-03 11:14:02,154,96807,0.59,4.79,3.0,0.0,0.0,3.0,1256.0,3549.58
1660,14569,1,DOH,AMS,930,925,?,?,0,0,?,?,0,0,DOH,AMS,2019-01-17 18:53:50,2019-01-18 10:23:50,2019-01-18 10:18:50,925,94436,0.55,3.49,4.0,0.0,0.0,4.0,3057.0,5867.91
1661,3984,1,FRA,VIE,295,197,?,?,0,0,?,?,0,0,FRA,VIE,2019-02-21 07:04:28,2019-02-21 11:59:28,2019-02-21 10:21:28,197,38103,0.66,1.78,3.0,0.0,0.0,3.0,386.0,453.47
1662,8202,1,HKG,IST,755,555,?,?,0,0,?,?,0,0,HKG,IST,2019-02-14 04:16:46,2019-02-14 16:51:46,2019-02-14 13:31:46,555,24275,0.73,4.77,2.5,0.0,0.0,2.5,4973.0,17316.48
1663,2507,1,ZRH,FCO,80,62,?,?,0,0,?,?,0,0,ZRH,FCO,2019-02-21 06:01:35,2019-02-21 07:21:35,2019-02-21 07:03:35,62,16363,0.41,0.98,3.0,0.0,0.0,3.0,431.0,173.18
1664,2621,1,ZRH,FCO,80,75,?,?,0,0,?,?,0,0,ZRH,FCO,2019-03-15 06:15:48,2019-03-15 07:35:48,2019-03-15 07:30:48,75,66208,0.58,4.7,3.0,0.0,0.0,3.0,431.0,1174.91
1665,10776,1,FRA,CDG,290,157,?,?,0,0,?,?,0,0,FRA,CDG,2019-03-21 09:01:37,2019-03-21 13:51:37,2019-03-21 11:38:37,157,73076,0.55,4.18,4.0,0.0,0.0,4.0,278.0,639.12
1666,8318,1,FRA,DEL,910,664,?,?,0,0,?,?,0,0,FRA,DEL,2019-02-01 22:53:31,2019-02-02 14:03:31,2019-02-02 09:57:31,664,68843,0.48,2.92,3.5,0.0,0.0,3.5,3802.0,5328.88
1667,12089,1,DXB,AMS,765,758,?,?,0,0,?,?,0,0,DXB,AMS,2019-03-17 06:45:39,2019-03-17 19:30:39,2019-03-17 19:23:39,758,45743,0.32,3.62,4.0,0.0,0.0,4.0,3209.0,3717.31
1668,4001,1,FRA,CDG,295,310,?,?,0,0,?,?,0,0,FRA,CDG,2019-03-02 00:37:30,2019-03-02 05:32:30,2019-03-02 05:47:30,310,9657,0.72,4.71,4.0,0.0,0.0,4.0,278.0,942.75
1669,4147,1,DXB,SYD,1045,824,?,?,0,0,?,?,0,0,DXB,SYD,2019-02-02 06:30:46,2019-02-02 23:55:46,2019-02-02 20:14:46,824,79808,0.47,0.18,2.5,0.0,0.0,2.5,7479.0,632.72
1670,601,1,LHR,DEL,1275,972,?,?,0,0,?,?,0,0,LHR,DEL,2019-01-13 01:42:31,2019-01-13 22:57:31,2019-01-13 17:54:31,972,28233,0.35,1.26,2.5,0.0,0.0,2.5,4180.0,1843.38
1671,11953,1,LHR,SVO,960,721,?,?,0,0,?,?,0,0,LHR,SVO,2019-02-19 16:51:15,2019-02-20 08:51:15,2019-02-20 04:52:15,721,9858,0.74,2.31,2.0,0.0,0.0,2.0,1558.0,2663.25
1672,5910,2,DOH,PVG,905,865,PVG,AMS,1300,858,?,?,0,0,DOH,AMS,2019-03-07 01:08:55,2019-03-08 13:53:55,2019-03-08 05:51:55,1723,64753,0.36,1.48,2.0,4.0,0.0,6.0,3057.0,1628.77
1673,2977,1,FRA,VIE,295,192,?,?,0,0,?,?,0,0,FRA,VIE,2019-01-04 17:39:19,2019-01-04 22:34:19,2019-01-04 20:51:19,192,35685,0.58,3.17,3.0,0.0,0.0,3.0,386.0,709.7
1674,4278,1,FRA,CDG,285,185,?,?,0,0,?,?,0,0,FRA,CDG,2019-02-26 02:02:30,2019-02-26 06:47:30,2019-02-26 05:07:30,185,16637,0.33,1.24,4.0,0.0,0.0,4.0,278.0,113.76
1675,2968,1,FRA,CDG,290,287,?,?,0,0,?,?,0,0,FRA,CDG,2019-01-09 04:43:09,2019-01-09 09:33:09,2019-01-09 09:30:09,287,36822,0.51,4.1,4.0,0.0,0.0,4.0,278.0,581.3
1676,12093,1,DXB,AMS,930,981,?,?,0,0,?,?,0,0,DXB,AMS,2019-03-17 19:19:13,2019-03-18 10:49:13,2019-03-18 11:40:13,981,81954,0.4,4.39,4.0,0.0,0.0,4.0,3209.0,5635.0
1677,2842,1,DXB,AMS,930,861,?,?,0,0,?,?,0,0,DXB,AMS,2019-02-22 09:05:14,2019-02-23 00:35:14,2019-02-22 23:26:14,861,47072,0.51,2.59,4.0,0.0,0.0,4.0,3209.0,4238.77
1678,13730,1,SIN,CDG,795,747,?,?,0,0,?,?,0,0,SIN,CDG,2019-01-05 05:24:37,2019-01-05 18:39:37,2019-01-05 17:51:37,747,74686,0.72,2.41,3.5,0.0,0.0,3.5,6659.0,11554.7
1679,6986,1,FRA,IST,850,839,?,?,0,0,?,?,0,0,FRA,IST,2019-03-30 06:02:07,2019-03-30 20:12:07,2019-03-30 20:01:07,839,99991,0.34,4.43,3.5,0.0,0.0,3.5,1157.0,1742.67
1680,4336,1,FRA,CDG,280,137,?,?,0,0,?,?,0,0,FRA,CDG,2019-02-16 10:40:04,2019-02-16 15:20:04,2019-02-16 12:57:04,137,59209,0.72,2.87,4.0,0.0,0.0,4.0,278.0,574.46
1681,8385,1,FRA,DEL,910,651,?,?,0,0,?,?,0,0,FRA,DEL,2019-03-26 15:55:49,2019-03-27 07:05:49,2019-03-27 02:46:49,651,98190,0.31,4.17,3.5,0.0,0.0,3.5,3802.0,4914.85
1682,6217,1,LHR,SVO,960,683,?,?,0,0,?,?,0,0,LHR,SVO,2019-03-13 17:03:44,2019-03-14 09:03:44,2019-03-14 04:26:44,683,68871,0.44,2.13,2.0,0.0,0.0,2.0,1558.0,1460.16
1683,204,2,HKG,FRA,855,804,FRA,AMS,600,479,?,?,0,0,HKG,AMS,2019-03-01 04:17:49,2019-03-02 04:32:49,2019-03-02 01:40:49,1283,21474,0.34,0.08,3.0,5.0,0.0,8.0,5759.0,156.64
1684,2997,1,FRA,CDG,285,371,?,?,0,0,?,?,0,0,FRA,CDG,2019-03-06 21:01:11,2019-03-07 01:46:11,2019-03-07 03:12:11,371,44093,0.43,1.25,4.0,0.0,0.0,4.0,278.0,149.42
1685,12495,1,DXB,AMS,930,995,?,?,0,0,?,?,0,0,DXB,AMS,2019-01-15 08:12:43,2019-01-15 23:42:43,2019-01-16 00:47:43,995,51617,0.7,1.08,4.0,0.0,0.0,4.0,3209.0,2426.0
1686,2994,1,FRA,CDG,290,391,?,?,0,0,?,?,0,0,FRA,CDG,2019-01-26 00:22:31,2019-01-26 05:12:31,2019-01-26 06:53:31,391,35845,0.31,2.04,4.0,0.0,0.0,4.0,278.0,175.81
1687,14300,1,PVG,DEL,850,540,?,?,0,0,?,?,0,0,PVG,DEL,2019-03-30 03:34:06,2019-03-30 17:44:06,2019-03-30 12:34:06,540,78119,0.39,3.66,2.5,0.0,0.0,2.5,2665.0,3804.02
1688,10425,1,FRA,CDG,280,201,?,?,0,0,?,?,0,0,FRA,CDG,2019-03-12 05:03:30,2019-03-12 09:43:30,2019-03-12 08:24:30,201,7846,0.63,1.37,4.0,0.0,0.0,4.0,278.0,239.94
1689,7287,1,ARN,AMS,495,535,?,?,0,0,?,?,0,0,ARN,AMS,2019-01-24 20:57:16,2019-01-25 05:12:16,2019-01-25 05:52:16,535,23918,0.45,4.19,4.5,0.0,0.0,4.5,715.0,1348.13
1690,2839,2,DUB,CRL,80,108,CRL,VIE,190,156,?,?,0,0,DUB,VIE,2019-01-30 14:46:30,2019-01-30 19:16:30,2019-01-30 19:10:30,264,64146,0.63,1.77,1.5,1.5,0.0,3.0,1057.0,1178.66
1691,6684,1,LHR,ARN,830,253,?,?,0,0,?,?,0,0,LHR,ARN,2019-01-09 06:09:56,2019-01-09 19:59:56,2019-01-09 10:22:56,253,8819,0.65,3.27,2.5,0.0,0.0,2.5,908.0,1929.95
1692,4042,1,FRA,CDG,295,217,?,?,0,0,?,?,0,0,FRA,CDG,2019-03-27 06:40:50,2019-03-27 11:35:50,2019-03-27 10:17:50,217,55943,0.65,1.35,4.0,0.0,0.0,4.0,278.0,243.95
1693,12463,1,DXB,AMS,900,904,?,?,0,0,?,?,0,0,DXB,AMS,2019-01-30 16:24:37,2019-01-31 07:24:37,2019-01-31 07:28:37,904,85929,0.63,0.57,4.0,0.0,0.0,4.0,3209.0,1152.35
1694,12576,1,DOH,AMS,1165,1204,?,?,0,0,?,?,0,0,DOH,AMS,2019-03-10 23:28:29,2019-03-11 18:53:29,2019-03-11 19:32:29,1204,67595,0.77,4.53,4.0,0.0,0.0,4.0,3057.0,10663.12
1695,12087,1,DXB,AMS,945,924,?,?,0,0,?,?,0,0,DXB,AMS,2019-02-08 00:35:40,2019-02-08 16:20:40,2019-02-08 15:59:40,924,38802,0.36,4.96,4.0,0.0,0.0,4.0,3209.0,5729.99
1696,9837,1,FRA,SVO,890,832,?,?,0,0,?,?,0,0,FRA,SVO,2019-03-03 22:19:01,2019-03-04 13:09:01,2019-03-04 12:11:01,832,54346,0.41,2.98,3.0,0.0,0.0,3.0,1257.0,1535.8
1697,7333,1,FCO,DEL,825,614,?,?,0,0,?,?,0,0,FCO,DEL,2019-02-01 18:44:42,2019-02-02 08:29:42,2019-02-02 04:58:42,614,5804,0.42,1.0,3.0,0.0,0.0,3.0,3683.0,1546.86
1698,2264,1,PVG,DEL,860,432,?,?,0,0,?,?,0,0,PVG,DEL,2019-02-05 20:15:07,2019-02-06 10:35:07,2019-02-06 03:27:07,432,56791,0.41,0.62,2.5,0.0,0.0,2.5,2665.0,677.44
1699,3594,1,FRA,CDG,285,168,?,?,0,0,?,?,0,0,FRA,CDG,2019-02-15 10:26:17,2019-02-15 15:11:17,2019-02-15 13:14:17,168,67969,0.41,2.42,4.0,0.0,0.0,4.0,278.0,275.83
1700,2702,2,DOH,LHR,1030,766,LHR,CDG,385,160,?,?,0,0,DOH,CDG,2019-01-11 17:19:59,2019-01-12 16:54:59,2019-01-12 08:45:59,926,35340,0.44,2.31,2.0,3.0,0.0,5.0,3086.0,3136.61
1701,13886,1,DUB,CDG,210,209,?,?,0,0,?,?,0,0,DUB,CDG,2019-01-05 23:58:54,2019-01-06 03:28:54,2019-01-06 03:27:54,209,13385,0.61,0.07,3.0,0.0,0.0,3.0,487.0,20.79
1702,11456,1,LHR,TLV,790,517,?,?,0,0,?,?,0,0,LHR,TLV,2019-01-14 01:22:08,2019-01-14 14:32:08,2019-01-14 09:59:08,517,79030,0.77,0.43,2.5,0.0,0.0,2.5,2228.0,737.69
1703,3263,2,DOH,LHR,1015,1051,LHR,CDG,385,192,?,?,0,0,DOH,CDG,2019-03-22 07:49:22,2019-03-23 07:09:22,2019-03-23 04:32:22,1243,87141,0.62,2.9,2.0,3.0,0.0,5.0,3086.0,5548.63
1704,2627,1,FRA,CDG,290,316,?,?,0,0,?,?,0,0,FRA,CDG,2019-03-08 03:06:13,2019-03-08 07:56:13,2019-03-08 08:22:13,316,66255,0.34,0.25,4.0,0.0,0.0,4.0,278.0,23.63
1705,5729,2,ORD,LHR,915,754,LHR,AMS,810,659,?,?,0,0,ORD,AMS,2019-03-26 02:49:57,2019-03-27 07:34:57,2019-03-27 02:22:57,1413,58732,0.67,1.9,5.0,4.0,0.0,9.0,4106.0,5226.94
1706,823,1,HKG,IST,740,632,?,?,0,0,?,?,0,0,HKG,IST,2019-03-07 22:34:54,2019-03-08 10:54:54,2019-03-08 09:06:54,632,2303,0.46,4.55,2.5,0.0,0.0,2.5,4973.0,10408.49
1707,4320,1,FRA,VIE,295,228,?,?,0,0,?,?,0,0,FRA,VIE,2019-03-03 16:40:11,2019-03-03 21:35:11,2019-03-03 20:28:11,228,36585,0.51,2.76,3.0,0.0,0.0,3.0,386.0,543.33
1708,14097,1,DOH,AMS,910,922,?,?,0,0,?,?,0,0,DOH,AMS,2019-02-24 15:25:45,2019-02-25 06:35:45,2019-02-25 06:47:45,922,43046,0.53,3.8,4.0,0.0,0.0,4.0,3057.0,6156.8
1709,11179,1,AMS,SVO,1160,963,?,?,0,0,?,?,0,0,AMS,SVO,2019-01-07 00:34:55,2019-01-07 19:54:55,2019-01-07 16:37:55,963,67156,0.7,1.65,4.0,0.0,0.0,4.0,1332.0,1538.46
1710,2031,1,FRA,DEL,910,636,?,?,0,0,?,?,0,0,FRA,DEL,2019-01-31 15:57:48,2019-02-01 07:07:48,2019-02-01 02:33:48,636,58597,0.76,1.05,3.5,0.0,0.0,3.5,3802.0,3034.0
1711,14031,1,LHR,TLV,785,520,?,?,0,0,?,?,0,0,LHR,TLV,2019-02-05 11:14:58,2019-02-06 00:19:58,2019-02-05 19:54:58,520,37973,0.73,2.25,2.5,0.0,0.0,2.5,2228.0,3659.49
1712,12450,1,DXB,AMS,910,882,?,?,0,0,?,?,0,0,DXB,AMS,2019-02-12 18:01:49,2019-02-13 09:11:49,2019-02-13 08:43:49,882,73254,0.6,1.02,4.0,0.0,0.0,4.0,3209.0,1963.91
1713,10504,1,FRA,SVO,890,813,?,?,0,0,?,?,0,0,FRA,SVO,2019-01-11 16:41:46,2019-01-12 07:31:46,2019-01-12 06:14:46,813,45486,0.76,2.59,3.0,0.0,0.0,3.0,1257.0,2474.28
1714,11046,1,FRA,AMS,245,342,?,?,0,0,?,?,0,0,FRA,AMS,2019-02-12 06:43:47,2019-02-12 10:48:47,2019-02-12 12:25:47,342,83185,0.67,0.08,5.0,0.0,0.0,5.0,227.0,12.17
1715,988,1,DXB,AMS,900,925,?,?,0,0,?,?,0,0,DXB,AMS,2019-02-12 00:17:53,2019-02-12 15:17:53,2019-02-12 15:42:53,925,80887,0.5,3.33,4.0,0.0,0.0,4.0,3209.0,5342.98
1716,1750,2,DOH,LHR,1015,768,LHR,CDG,385,113,?,?,0,0,DOH,CDG,2019-02-22 01:44:38,2019-02-23 01:04:38,2019-02-22 16:25:38,881,74072,0.37,4.98,2.0,3.0,0.0,5.0,3086.0,5686.26
1717,10460,1,FRA,CDG,295,215,?,?,0,0,?,?,0,0,FRA,CDG,2019-01-15 07:12:00,2019-01-15 12:07:00,2019-01-15 10:47:00,215,75875,0.55,1.19,4.0,0.0,0.0,4.0,278.0,181.95
1718,2308,1,BKK,AMS,695,745,?,?,0,0,?,?,0,0,BKK,AMS,2019-02-05 11:10:35,2019-02-05 22:45:35,2019-02-05 23:35:35,745,17801,0.67,4.64,4.0,0.0,0.0,4.0,5717.0,17773.01
1719,7416,1,FCO,AMS,415,442,?,?,0,0,?,?,0,0,FCO,AMS,2019-03-25 15:53:51,2019-03-25 22:48:51,2019-03-25 23:15:51,442,67212,0.7,0.54,4.5,0.0,0.0,4.5,805.0,304.29
1720,6045,1,PVG,AMS,1210,1266,?,?,0,0,?,?,0,0,PVG,AMS,2019-01-22 15:23:26,2019-01-23 11:33:26,2019-01-23 12:29:26,1266,14337,0.68,2.03,4.0,0.0,0.0,4.0,5533.0,7637.75
1721,2514,1,PVG,VIE,1465,1110,?,?,0,0,?,?,0,0,PVG,VIE,2019-02-10 16:47:34,2019-02-11 17:12:34,2019-02-11 11:17:34,1110,54233,0.32,0.92,2.0,0.0,0.0,2.0,5276.0,1553.25
1722,609,1,LHR,DEL,1275,1023,?,?,0,0,?,?,0,0,LHR,DEL,2019-03-23 22:41:29,2019-03-24 19:56:29,2019-03-24 15:44:29,1023,72454,0.48,2.77,2.5,0.0,0.0,2.5,4180.0,5557.73
1723,8531,1,FRA,DEL,910,631,?,?,0,0,?,?,0,0,FRA,DEL,2019-03-10 14:16:30,2019-03-11 05:26:30,2019-03-11 00:47:30,631,47069,0.59,3.77,3.5,0.0,0.0,3.5,3802.0,8456.79
1724,4017,1,FRA,IST,845,728,?,?,0,0,?,?,0,0,FRA,IST,2019-01-02 09:55:36,2019-01-03 00:00:36,2019-01-02 22:03:36,728,41540,0.48,0.51,3.5,0.0,0.0,3.5,1157.0,283.23
1725,10837,1,FRA,VIE,295,220,?,?,0,0,?,?,0,0,FRA,VIE,2019-03-27 06:22:41,2019-03-27 11:17:41,2019-03-27 10:02:41,220,25474,0.69,4.84,3.0,0.0,0.0,3.0,386.0,1289.09
1726,14327,1,PVG,AMS,1300,824,?,?,0,0,?,?,0,0,PVG,AMS,2019-01-25 16:15:17,2019-01-26 13:55:17,2019-01-26 05:59:17,824,8868,0.76,3.58,4.0,0.0,0.0,4.0,5533.0,15054.19
1727,9803,1,FRA,VIE,295,218,?,?,0,0,?,?,0,0,FRA,VIE,2019-02-02 13:32:26,2019-02-02 18:27:26,2019-02-02 17:10:26,218,97972,0.57,0.45,3.0,0.0,0.0,3.0,386.0,99.01
1728,3971,1,FRA,CDG,285,254,?,?,0,0,?,?,0,0,FRA,CDG,2019-03-07 05:29:57,2019-03-07 10:14:57,2019-03-07 09:43:57,254,81747,0.34,2.78,4.0,0.0,0.0,4.0,278.0,262.77
1729,10967,1,FRA,CDG,290,182,?,?,0,0,?,?,0,0,FRA,CDG,2019-01-09 02:12:53,2019-01-09 07:02:53,2019-01-09 05:14:53,182,50571,0.53,1.7,4.0,0.0,0.0,4.0,278.0,250.48
1730,8532,1,FRA,DEL,910,644,?,?,0,0,?,?,0,0,FRA,DEL,2019-01-18 00:31:40,2019-01-18 15:41:40,2019-01-18 11:15:40,644,11693,0.41,1.97,3.5,0.0,0.0,3.5,3802.0,3070.88
1731,3924,1,FRA,CDG,280,151,?,?,0,0,?,?,0,0,FRA,CDG,2019-03-26 18:01:24,2019-03-26 22:41:24,2019-03-26 20:32:24,151,77443,0.56,2.26,4.0,0.0,0.0,4.0,278.0,351.84
1732,1457,1,LHR,DEL,1275,1004,?,?,0,0,?,?,0,0,LHR,DEL,2019-01-21 23:46:15,2019-01-22 21:01:15,2019-01-22 16:30:15,1004,44886,0.8,1.11,2.5,0.0,0.0,2.5,4180.0,3711.84
1733,13450,1,ORD,AMS,725,807,?,?,0,0,?,?,0,0,ORD,AMS,2019-02-11 12:40:44,2019-02-12 00:45:44,2019-02-12 02:07:44,807,30054,0.72,3.85,7.0,0.0,0.0,7.0,4106.0,11381.83
1734,4069,1,FRA,AMS,240,271,?,?,0,0,?,?,0,0,FRA,AMS,2019-01-12 06:30:37,2019-01-12 10:30:37,2019-01-12 11:01:37,271,10659,0.69,0.63,5.0,0.0,0.0,5.0,227.0,98.68
1735,5917,2,DOH,PVG,905,522,PVG,AMS,1300,839,?,?,0,0,DOH,AMS,2019-03-29 09:45:12,2019-03-30 22:30:12,2019-03-30 08:26:12,1361,19508,0.45,1.93,2.0,4.0,0.0,6.0,3057.0,2655.0
1736,7676,1,AMS,SVO,1180,1097,?,?,0,0,?,?,0,0,AMS,SVO,2019-03-24 10:44:06,2019-03-25 06:24:06,2019-03-25 05:01:06,1097,20687,0.72,0.1,4.0,0.0,0.0,4.0,1332.0,95.9
1737,7320,1,FCO,DEL,825,752,?,?,0,0,?,?,0,0,FCO,DEL,2019-03-12 06:24:55,2019-03-12 20:09:55,2019-03-12 18:56:55,752,56473,0.69,4.79,3.0,0.0,0.0,3.0,3683.0,12172.68
1738,2628,2,ZRH,FCO,80,89,FCO,ARN,130,100,?,?,0,0,ZRH,ARN,2019-02-12 01:30:54,2019-02-12 05:00:54,2019-02-12 04:39:54,189,94040,0.32,0.31,3.0,3.0,0.0,6.0,923.0,91.56
1739,9892,1,FRA,VIE,300,204,?,?,0,0,?,?,0,0,FRA,VIE,2019-02-14 18:50:29,2019-02-14 23:50:29,2019-02-14 22:14:29,204,78841,0.36,4.62,3.0,0.0,0.0,3.0,386.0,642.0
1740,10304,1,FRA,CDG,280,129,?,?,0,0,?,?,0,0,FRA,CDG,2019-01-26 22:19:16,2019-01-27 02:59:16,2019-01-27 00:28:16,129,2969,0.72,2.2,4.0,0.0,0.0,4.0,278.0,440.35
1741,2938,2,DUB,CRL,80,107,CRL,VIE,190,163,?,?,0,0,DUB,VIE,2019-02-24 12:43:52,2019-02-24 17:13:52,2019-02-24 17:13:52,270,33436,0.49,3.98,1.5,1.5,0.0,3.0,1057.0,2061.36
